Time,Humidity,Temperature
2016-08-04 20:08:05,None,None
2016-08-04 20:08:13,50.099998474121094,22.700000762939453
2016-08-04 20:08:17,50.0,22.700000762939453
2016-08-04 20:08:32,None,None
